time,"40.49115625,74.22418125","40.49115625,74.15434375000001","40.49115625,74.08450625","40.49115625,74.01466875","40.49115625,73.94483125","40.49115625,73.87499375","40.49115625,73.80515625000001","40.49115625,73.73531875","40.51866875,74.22418125","40.51866875,74.15434375000001","40.51866875,74.08450625","40.51866875,74.01466875","40.51866875,73.94483125","40.51866875,73.87499375","40.51866875,73.80515625000001","40.51866875,73.73531875","40.546181250000004,74.22418125","40.546181250000004,74.15434375000001","40.546181250000004,74.08450625","40.546181250000004,74.01466875","40.546181250000004,73.94483125","40.546181250000004,73.87499375","40.546181250000004,73.80515625000001","40.546181250000004,73.73531875","40.573693750000004,74.22418125","40.573693750000004,74.15434375000001","40.573693750000004,74.08450625","40.573693750000004,74.01466875","40.573693750000004,73.94483125","40.573693750000004,73.87499375","40.573693750000004,73.80515625000001","40.573693750000004,73.73531875","40.601206250000004,74.22418125","40.601206250000004,74.15434375000001","40.601206250000004,74.08450625","40.601206250000004,74.01466875","40.601206250000004,73.94483125","40.601206250000004,73.87499375","40.601206250000004,73.80515625000001","40.601206250000004,73.73531875","40.628718750000004,74.22418125","40.628718750000004,74.15434375000001","40.628718750000004,74.08450625","40.628718750000004,74.01466875","40.628718750000004,73.94483125","40.628718750000004,73.87499375","40.628718750000004,73.80515625000001","40.628718750000004,73.73531875","40.656231250000005,74.22418125","40.656231250000005,74.15434375000001","40.656231250000005,74.08450625","40.656231250000005,74.01466875","40.656231250000005,73.94483125","40.656231250000005,73.87499375","40.656231250000005,73.80515625000001","40.656231250000005,73.73531875","40.683743750000005,74.22418125","40.683743750000005,74.15434375000001","40.683743750000005,74.08450625","40.683743750000005,74.01466875","40.683743750000005,73.94483125","40.683743750000005,73.87499375","40.683743750000005,73.80515625000001","40.683743750000005,73.73531875","40.711256250000005,74.22418125","40.711256250000005,74.15434375000001","40.711256250000005,74.08450625","40.711256250000005,74.01466875","40.711256250000005,73.94483125","40.711256250000005,73.87499375","40.711256250000005,73.80515625000001","40.711256250000005,73.73531875","40.73876875,74.22418125","40.73876875,74.15434375000001","40.73876875,74.08450625","40.73876875,74.01466875","40.73876875,73.94483125","40.73876875,73.87499375","40.73876875,73.80515625000001","40.73876875,73.73531875","40.76628125,74.22418125","40.76628125,74.15434375000001","40.76628125,74.08450625","40.76628125,74.01466875","40.76628125,73.94483125","40.76628125,73.87499375","40.76628125,73.80515625000001","40.76628125,73.73531875","40.79379375,74.22418125","40.79379375,74.15434375000001","40.79379375,74.08450625","40.79379375,74.01466875","40.79379375,73.94483125","40.79379375,73.87499375","40.79379375,73.80515625000001","40.79379375,73.73531875","40.82130625,74.22418125","40.82130625,74.15434375000001","40.82130625,74.08450625","40.82130625,74.01466875","40.82130625,73.94483125","40.82130625,73.87499375","40.82130625,73.80515625000001","40.82130625,73.73531875","40.84881875,74.22418125","40.84881875,74.15434375000001","40.84881875,74.08450625","40.84881875,74.01466875","40.84881875,73.94483125","40.84881875,73.87499375","40.84881875,73.80515625000001","40.84881875,73.73531875","40.87633125,74.22418125","40.87633125,74.15434375000001","40.87633125,74.08450625","40.87633125,74.01466875","40.87633125,73.94483125","40.87633125,73.87499375","40.87633125,73.80515625000001","40.87633125,73.73531875","40.90384375,74.22418125","40.90384375,74.15434375000001","40.90384375,74.08450625","40.90384375,74.01466875","40.90384375,73.94483125","40.90384375,73.87499375","40.90384375,73.80515625000001","40.90384375,73.73531875"
2014/4/2 15:00,0,0,3,5,12,0,0,0,0,1,12,17,16,8,2,0,0,1,20,40,15,18,8,0,0,11,32,55,36,9,0,0,0,21,29,26,13,3,0,0,0,21,27,40,24,0,0,0,0,37,42,38,10,0,0,0,0,10,28,40,15,0,0,0,3,16,14,22,8,0,0,0,12,8,18,18,8,0,2,0,8,15,8,11,2,0,2,0,10,11,0,0,0,0,0,0,1,0,1,8,2,1,0,0,0,0,1,9,0,5,2,0,0,0,0,1,4,1,0,0,0,0,0,0,3,1,2,1
2014/4/2 16:00,0,0,4,13,23,0,0,0,0,7,10,29,19,13,4,0,0,0,28,74,15,23,6,0,0,10,52,85,63,17,0,0,0,24,29,27,28,16,0,0,0,15,37,28,34,0,0,0,0,41,43,49,24,0,0,0,0,18,56,58,10,0,0,0,8,14,12,25,11,0,0,0,44,11,16,12,15,0,2,0,23,10,11,6,6,0,1,0,13,11,0,0,0,0,1,0,4,0,2,6,4,0,0,0,0,0,1,3,2,2,0,1,0,0,5,3,1,4,1,0,0,0,0,0,5,3,1,1
2014/4/2 17:00,0,0,6,31,30,0,0,0,0,19,20,47,38,21,3,0,0,1,49,143,16,32,14,0,0,16,133,105,137,23,0,0,0,46,54,45,36,39,0,0,0,54,51,54,49,0,0,0,0,73,69,74,64,0,0,0,0,29,45,81,34,0,0,0,12,23,22,49,41,2,0,0,67,12,21,32,17,0,7,0,35,25,26,34,9,0,4,1,22,21,0,0,0,1,0,0,4,0,2,12,5,3,0,0,0,0,7,20,2,10,3,0,0,0,4,6,9,7,2,0,0,0,0,0,9,2,5,1
2014/4/2 18:00,0,0,6,40,50,0,0,0,0,9,34,42,36,24,10,0,0,4,55,99,25,33,27,0,0,22,110,103,125,24,0,0,0,77,80,71,49,33,0,0,0,86,83,76,56,0,0,0,0,86,97,102,95,0,0,0,0,40,74,130,59,0,0,0,10,36,52,80,49,0,0,0,72,17,30,31,19,0,20,0,47,26,21,17,20,0,13,5,31,22,0,0,0,0,0,0,4,0,6,14,3,4,0,0,0,0,7,25,5,21,4,3,0,0,14,17,9,7,11,2,0,0,0,0,19,2,3,2
2014/4/2 19:00,0,0,8,37,32,0,0,0,0,5,20,51,26,14,10,0,0,4,27,70,7,21,17,0,0,8,38,44,34,17,0,0,0,39,57,44,32,21,0,0,0,50,56,39,38,0,0,0,0,71,71,74,47,0,0,0,0,26,59,117,25,0,0,0,14,18,29,70,42,0,0,0,63,8,23,46,16,0,6,0,32,8,18,19,11,0,11,2,24,24,0,0,0,2,1,0,6,0,2,12,2,3,0,0,0,0,10,14,2,23,7,2,0,0,4,10,14,7,5,2,0,0,0,0,8,2,2,7
2014/4/2 20:00,0,0,4,17,12,0,0,0,0,3,18,18,9,9,3,0,0,0,14,32,3,10,7,0,0,2,25,19,23,9,0,0,0,36,31,17,18,16,0,0,0,28,55,17,32,0,0,0,0,37,34,44,27,0,0,0,0,19,36,63,33,0,0,0,1,15,21,26,27,2,0,0,19,3,21,25,13,0,3,0,18,10,19,7,6,0,6,1,15,12,0,0,0,0,0,0,4,0,2,4,2,0,0,0,0,0,7,13,1,14,3,1,0,0,3,5,7,8,5,0,0,0,0,0,11,1,7,4
2014/4/2 21:00,0,0,2,11,5,0,0,0,0,0,15,16,7,5,1,0,0,1,21,16,1,9,8,0,0,8,13,15,15,8,0,0,0,24,21,12,14,13,0,0,0,20,25,21,22,0,0,0,0,26,28,25,31,0,0,0,0,14,19,32,9,0,0,0,3,9,13,23,16,0,0,0,18,4,17,14,13,0,1,0,17,3,10,10,4,0,4,0,12,7,0,0,0,1,0,0,2,0,2,0,0,2,0,0,0,0,6,8,0,10,4,1,0,0,0,2,4,5,3,0,0,0,0,0,3,3,6,3
2014/4/2 22:00,0,0,3,9,6,0,0,0,0,2,10,18,5,1,2,0,0,0,7,10,2,3,6,0,0,7,19,6,22,6,0,0,0,17,16,7,13,9,0,0,0,19,15,16,22,0,0,0,0,13,17,24,28,0,0,0,0,11,10,38,12,0,0,0,2,2,7,27,16,1,0,0,9,6,10,10,6,0,1,0,4,6,8,10,4,0,3,0,6,4,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,1,4,0,7,1,0,0,0,3,1,2,2,1,1,0,0,0,0,3,1,0,3
2014/4/2 23:00,0,0,1,3,3,0,0,0,0,2,5,5,4,0,0,0,0,0,5,5,0,3,4,0,0,4,5,4,6,4,0,0,0,6,11,5,6,2,0,0,0,9,15,3,6,0,0,0,0,9,9,8,9,0,0,0,0,2,10,29,8,0,0,0,1,4,10,21,7,1,0,0,6,2,12,13,5,0,3,0,0,2,16,10,1,0,3,0,9,5,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,1,1,0,5,1,4,0,0,0,0,2,1,1,1,0,0,0,0,1,1,3,2
2014/4/3 0:00,0,0,1,1,1,0,0,0,0,0,3,3,3,0,1,0,0,2,1,5,0,3,5,0,0,1,5,6,4,1,0,0,0,6,10,2,5,2,0,0,0,6,5,6,5,0,0,0,0,5,8,8,6,0,0,0,0,1,6,7,5,0,0,0,0,2,1,12,4,0,0,0,3,0,6,2,2,0,1,0,1,0,1,2,1,0,1,0,3,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1
2014/4/3 1:00,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,2,8,0,1,0,0,0,2,2,2,2,0,0,0,0,4,2,5,1,1,0,0,0,3,2,2,0,0,0,0,0,1,2,3,3,0,0,0,0,5,1,7,2,0,0,0,1,0,0,1,3,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,2
2014/4/3 2:00,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,1,0,1,0,0,0,1,4,4,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2014/4/3 3:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/4/3 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014/4/3 5:00,0,0,2,1,1,0,0,0,0,0,3,2,3,3,1,0,0,0,1,1,2,1,0,0,0,1,3,5,7,1,0,0,0,8,1,0,2,3,0,0,0,4,6,5,2,0,0,0,0,1,1,4,2,0,0,0,0,0,1,3,0,0,0,0,4,2,3,1,0,0,0,0,4,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014/4/3 6:00,0,0,3,9,4,0,0,0,0,0,7,20,22,13,1,0,0,4,8,7,26,33,0,0,0,5,4,8,34,21,0,0,0,17,5,13,9,11,0,0,0,8,8,30,25,0,0,0,0,6,8,15,7,0,0,0,0,11,6,14,3,0,0,0,15,2,5,5,3,0,0,0,26,1,2,2,1,0,1,0,13,4,1,3,1,0,1,0,3,11,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,3,0,2,0
2014/4/3 7:00,0,0,5,18,8,0,0,0,0,4,4,27,56,33,1,0,0,3,7,17,55,84,8,0,0,15,17,32,83,24,0,0,0,15,13,26,12,16,0,0,0,16,26,63,32,0,0,0,0,9,18,40,19,0,0,0,0,13,20,26,3,0,0,0,20,15,14,17,6,1,0,0,46,5,10,8,4,0,1,0,31,15,3,6,0,0,2,0,14,19,0,0,0,2,0,0,7,0,1,4,2,2,0,0,0,0,2,7,6,0,0,0,0,0,1,0,9,3,1,0,0,0,0,0,6,0,0,1
2014/4/3 8:00,0,0,1,21,17,0,0,0,0,7,13,47,73,49,3,0,0,3,15,42,86,119,6,0,0,33,44,73,137,54,0,0,0,36,43,63,42,28,0,0,0,73,57,103,55,0,0,0,0,27,71,61,27,0,0,0,0,28,68,61,6,0,0,0,20,59,27,28,17,0,0,0,93,30,23,9,8,0,6,0,55,36,4,7,3,0,3,1,65,67,0,0,0,0,1,0,30,0,2,22,3,3,0,0,0,0,8,52,13,3,0,0,0,0,3,5,15,2,2,0,0,0,0,0,5,2,2,0
2014/4/3 9:00,0,0,7,13,19,0,0,0,0,4,11,24,55,29,2,0,0,1,24,67,55,70,6,0,0,50,24,73,100,54,0,0,0,51,57,79,47,37,0,0,0,78,66,72,42,0,0,0,0,37,63,67,19,0,0,0,0,31,78,52,10,0,0,0,17,77,47,19,8,0,0,0,55,42,32,17,5,0,6,0,49,24,11,5,1,0,2,0,49,60,0,0,0,1,0,0,21,0,2,26,6,6,0,0,0,0,1,30,3,5,1,0,0,0,0,2,15,3,2,0,0,0,0,0,8,3,1,2
2014/4/3 10:00,0,0,6,18,13,0,0,0,0,1,7,30,18,14,3,0,0,3,13,21,15,37,4,0,0,12,12,26,45,20,0,0,0,27,21,44,20,14,0,0,0,34,37,36,24,0,0,0,0,27,42,35,12,0,0,0,0,24,33,36,11,0,0,0,5,28,15,19,11,0,0,0,30,24,20,6,7,0,5,0,11,13,8,1,1,0,1,0,24,15,0,0,0,3,0,0,4,0,3,8,4,1,0,0,0,0,0,12,0,5,0,2,0,0,3,10,3,0,1,0,0,0,0,0,4,0,0,2
2014/4/3 11:00,0,0,0,4,9,0,0,0,0,3,2,12,17,17,5,0,0,0,10,21,14,20,0,0,0,11,7,25,35,9,0,0,0,24,28,26,16,14,0,0,0,31,33,28,23,0,0,0,0,22,36,37,20,0,0,0,0,21,20,28,8,0,0,0,6,12,7,21,6,0,0,0,23,13,12,7,2,0,0,0,16,14,8,3,3,0,3,0,20,7,0,0,0,1,0,0,3,0,2,4,1,1,0,0,0,0,3,11,1,4,1,0,0,0,2,3,5,3,2,1,0,0,0,0,3,1,1,0
2014/4/3 12:00,0,0,1,16,20,0,0,0,0,4,6,21,18,15,3,0,0,2,12,16,21,32,3,0,0,8,17,22,37,9,0,0,0,30,24,41,21,9,0,0,0,37,33,46,22,0,0,0,0,21,57,36,19,0,0,0,0,23,46,45,10,0,0,0,9,17,19,21,7,1,0,0,39,9,23,12,5,0,2,0,10,10,16,6,4,0,1,0,20,17,0,0,0,0,1,0,7,0,1,8,5,1,0,0,0,0,2,13,2,6,2,0,0,0,0,1,6,4,3,0,0,0,0,0,0,0,1,1
2014/4/3 13:00,0,0,4,12,26,0,0,0,0,8,8,21,26,20,6,0,0,1,10,32,33,33,2,0,0,7,14,38,38,18,0,0,0,25,43,29,38,12,0,0,0,42,37,32,21,0,0,0,0,22,46,51,33,0,0,0,0,19,44,48,12,0,0,0,16,15,19,23,13,1,0,0,36,21,18,14,7,0,2,0,18,12,12,8,3,0,4,0,23,24,0,0,0,0,0,0,11,0,2,4,1,3,0,0,0,0,3,22,2,4,3,0,0,0,4,4,3,1,3,0,0,0,0,0,2,0,1,1
2014/4/3 14:00,0,0,6,20,30,0,0,0,0,10,10,16,20,21,5,0,0,2,11,33,25,25,4,0,0,15,21,55,44,21,0,0,0,24,28,28,30,11,0,0,0,36,49,42,26,0,0,0,0,21,50,49,20,0,0,0,0,14,34,37,14,0,0,0,14,22,30,30,12,0,0,0,47,15,27,12,10,0,3,0,22,17,8,10,3,0,3,1,21,15,0,0,0,0,1,0,9,0,1,6,1,1,0,0,0,0,3,19,1,8,1,1,0,0,3,4,2,2,1,0,0,0,0,0,4,1,4,5
2014/4/3 15:00,0,0,5,11,24,0,0,0,0,8,7,25,35,18,6,0,0,4,33,38,21,21,11,0,0,16,34,60,36,18,0,0,0,26,36,31,28,17,0,0,0,48,30,36,26,0,0,0,0,40,45,45,26,0,0,0,0,10,47,49,15,0,0,0,15,16,20,37,20,0,0,0,44,11,18,12,11,0,2,0,24,18,13,15,5,0,2,1,26,16,0,0,0,0,1,0,8,0,0,5,4,1,0,0,0,0,5,8,2,4,3,0,0,0,1,3,4,5,1,0,0,0,0,0,7,2,2,4
2014/4/3 16:00,0,0,2,17,31,0,0,0,0,12,11,44,19,19,4,0,0,2,43,88,16,14,7,0,0,12,48,83,66,17,0,0,0,50,32,45,26,25,0,0,0,58,48,36,24,0,0,0,0,41,48,63,40,0,0,0,0,21,55,66,17,0,0,0,13,22,27,25,22,1,0,0,41,23,23,15,12,0,7,0,28,16,9,10,11,0,6,0,37,16,0,0,0,3,0,0,5,0,3,5,0,0,0,0,0,0,3,11,1,11,4,1,0,0,6,5,3,3,6,1,0,0,0,0,8,0,3,1
2014/4/3 17:00,0,0,13,38,41,0,0,0,0,25,17,61,27,34,13,0,0,3,54,125,23,31,23,0,0,16,108,114,117,25,0,0,0,64,72,42,63,34,0,0,0,62,76,80,56,0,0,0,0,70,82,87,72,0,0,0,0,24,87,107,39,0,0,0,23,26,31,63,30,1,0,0,70,16,42,28,25,0,7,0,60,26,38,27,10,0,9,5,28,39,0,0,0,3,2,0,11,0,8,10,2,2,0,0,0,0,1,19,2,16,2,3,0,0,7,7,9,13,4,0,0,0,0,0,16,5,1,2
2014/4/3 18:00,0,0,14,51,57,0,0,0,0,16,34,57,20,19,14,0,0,4,49,112,13,37,18,0,0,35,77,68,118,33,0,0,0,105,78,60,48,56,0,0,0,78,89,86,60,0,0,0,0,96,83,100,86,0,0,0,0,34,82,167,44,0,0,0,16,51,54,78,49,0,0,0,77,19,52,49,19,0,12,0,60,21,26,24,13,0,19,8,34,19,0,0,0,0,0,0,8,0,5,20,6,5,0,0,0,0,12,20,5,14,5,6,0,0,9,14,13,6,11,3,0,0,0,0,20,4,6,6
2014/4/3 19:00,0,0,3,27,33,0,0,0,0,9,42,42,27,23,7,0,0,1,20,71,3,36,19,0,0,24,51,36,57,18,0,0,0,56,49,36,46,19,0,0,0,75,58,54,42,0,0,0,0,64,60,58,54,0,0,0,0,30,47,113,46,0,0,0,12,22,39,73,40,0,0,0,45,13,28,27,22,0,8,0,38,15,21,17,22,0,18,2,20,20,0,0,0,1,0,0,5,0,5,10,4,2,0,0,0,0,11,18,4,23,9,1,0,0,6,10,3,7,8,2,0,0,0,0,7,5,3,5
2014/4/3 20:00,0,0,6,19,13,0,0,0,0,6,17,19,13,13,3,0,0,0,25,33,8,19,8,0,0,11,23,30,24,11,0,0,0,24,37,16,17,15,0,0,0,50,33,23,27,0,0,0,0,31,49,57,50,0,0,0,0,19,30,63,30,0,0,0,8,23,23,44,28,1,0,0,25,15,22,29,11,0,3,0,25,8,16,11,7,0,15,3,24,15,0,0,0,1,1,0,5,0,0,5,2,3,0,0,0,0,3,13,1,14,0,2,0,0,1,4,7,5,3,0,0,0,0,0,6,2,4,4
2014/4/3 21:00,0,0,4,11,4,0,0,0,0,2,7,18,5,7,1,0,0,1,12,14,5,10,4,0,0,7,12,26,25,15,0,0,0,20,29,5,20,13,0,0,0,32,29,16,21,0,0,0,0,21,45,30,34,0,0,0,0,17,27,41,9,0,0,0,3,12,10,16,19,2,0,0,17,0,10,11,14,0,1,0,10,4,10,9,1,0,10,0,22,9,0,0,0,0,1,0,3,0,3,2,2,1,0,0,0,0,7,4,2,10,2,2,0,0,1,3,6,9,2,0,0,0,0,0,4,2,5,1
2014/4/3 22:00,0,0,4,6,3,0,0,0,0,0,5,12,9,2,2,0,0,0,7,11,2,6,1,0,0,2,13,3,6,9,0,0,0,7,11,5,15,4,0,0,0,10,6,15,6,0,0,0,0,4,14,13,14,0,0,0,0,11,10,14,5,0,0,0,6,4,3,13,17,0,0,0,5,0,7,13,5,0,1,0,4,2,7,6,0,0,0,1,4,5,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3,5,1,4,3,1,0,0,1,3,5,1,4,0,0,0,0,0,4,1,2,2
2014/4/3 23:00,0,0,1,3,0,0,0,0,0,1,1,3,0,1,0,0,0,0,4,5,0,1,1,0,0,0,4,4,4,0,0,0,0,0,3,3,4,2,0,0,0,5,6,2,3,0,0,0,0,5,8,2,6,0,0,0,0,3,6,11,2,0,0,0,1,2,3,6,2,0,0,0,1,1,3,7,3,0,1,0,0,3,4,3,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014/4/4 0:00,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,4,3,0,0,0,0,2,3,7,0,0,0,0,0,2,0,0,2,0,0,0,1,0,7,1,0,0,0,0,2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/4/4 1:00,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,0,2,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
2014/4/4 2:00,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2014/4/4 3:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014/4/4 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014/4/4 5:00,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,6,0,0,3,2,0,0,0,2,5,5,2,0,0,0,0,1,2,1,0,0,0,0,0,0,3,2,0,0,0,0,1,1,5,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014/4/4 6:00,0,0,3,5,2,0,0,0,0,0,2,7,6,8,1,0,0,2,2,3,10,5,0,0,0,3,4,3,10,14,0,0,0,9,4,3,5,3,0,0,0,3,5,7,8,0,0,0,0,3,5,4,4,0,0,0,0,1,5,6,0,0,0,0,6,2,3,2,1,0,0,0,8,0,1,1,3,0,2,0,5,2,0,3,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
2014/4/4 7:00,0,0,1,11,5,0,0,0,0,1,5,12,15,9,1,0,0,1,3,4,17,23,3,0,0,11,11,8,36,13,0,0,0,10,10,7,11,3,0,0,0,11,7,36,18,0,0,0,0,5,10,21,7,0,0,0,0,4,12,20,3,0,0,0,10,7,2,6,1,0,0,0,23,4,6,5,1,0,0,0,12,5,1,0,0,0,1,0,9,9,0,0,0,0,0,0,8,0,3,3,0,2,0,0,0,0,0,6,2,1,0,0,0,0,1,0,5,1,3,0,0,0,0,0,4,0,0,0
2014/4/4 8:00,0,0,2,13,6,0,0,0,0,4,6,22,40,24,1,0,0,2,8,29,37,53,6,0,0,16,17,32,70,30,0,0,0,18,24,31,25,13,0,0,0,30,33,41,29,0,0,0,0,18,23,46,20,0,0,0,0,19,38,39,5,0,0,0,10,22,10,12,5,0,0,0,37,15,15,5,11,0,2,0,24,17,5,4,1,0,1,0,27,34,0,0,0,0,0,0,14,0,1,12,1,0,0,0,0,0,3,27,13,2,0,0,0,0,1,2,11,2,0,0,0,0,0,0,8,1,3,0
2014/4/4 9:00,0,0,5,5,8,0,0,0,0,0,7,26,50,28,1,0,0,4,10,46,39,47,7,0,0,18,24,50,98,33,0,0,0,38,32,41,30,24,0,0,0,38,52,52,33,0,0,0,0,27,31,45,11,0,0,0,0,10,48,49,3,0,0,0,16,51,28,11,6,0,0,0,33,21,26,10,5,0,6,0,34,17,7,3,2,0,5,0,35,44,0,0,0,1,0,0,21,0,1,13,6,3,0,0,0,0,0,23,1,0,3,0,0,0,1,2,8,0,1,0,0,0,0,0,4,0,1,0
2014/4/4 10:00,0,0,4,8,12,0,0,0,0,1,12,17,24,7,2,0,0,2,8,19,24,18,7,0,0,16,11,24,42,11,0,0,0,32,20,34,20,9,0,0,0,18,21,25,14,0,0,0,0,19,31,29,9,0,0,0,0,15,26,36,6,0,0,0,9,27,15,10,5,0,0,0,16,13,12,8,5,0,1,0,11,14,4,1,1,0,3,0,13,15,0,0,0,0,0,0,7,0,0,8,3,3,0,0,0,0,4,9,0,7,0,1,0,0,1,1,3,2,0,0,0,0,0,0,4,1,1,1
2014/4/4 11:00,0,0,0,6,10,0,0,0,0,1,4,6,10,6,5,0,0,3,7,19,21,17,3,0,0,5,14,26,23,12,0,0,0,19,26,21,13,9,0,0,0,27,21,25,19,0,0,0,0,14,17,34,22,0,0,0,0,9,19,28,10,0,0,0,6,16,13,10,5,0,0,0,17,6,13,11,3,0,4,0,9,6,9,6,2,0,0,0,4,10,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,1,4,1,2,0,0,1,3,3,2,0,0,0,0,0,0,2,0,5,0
2014/4/4 12:00,0,0,1,4,9,0,0,0,0,4,14,7,11,12,4,0,0,4,6,11,25,24,3,0,0,8,9,16,20,10,0,0,0,8,16,18,12,5,0,0,0,12,26,30,13,0,0,0,0,16,29,26,12,0,0,0,0,7,26,34,8,0,0,0,1,16,7,9,4,0,0,0,17,7,8,12,0,0,0,0,13,7,10,5,4,0,2,0,5,12,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,1,10,0,0,0,1,0,0,0,2,4,2,0,0,0,0,0,0,4,0,0,0
